category,file_name,relative_to_project,relative_to_data,parent_directory,suffix,size_bytes,size_mb,size_readable,modified_utc,created_utc
clean,fha_hecmsnapshot_Jun2023.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Jun2023.parquet,clean\archived\hecm\fha_hecmsnapshot_Jun2023.parquet,clean\archived\hecm,parquet,120644,0.1151,117.82 KB,2025-03-23T11:10:51.215647+00:00,2025-03-23T11:10:51.214644+00:00
clean,fha_hecmsnapshot_Jun2024.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Jun2024.parquet,clean\archived\hecm\fha_hecmsnapshot_Jun2024.parquet,clean\archived\hecm,parquet,104703,0.0999,102.25 KB,2025-03-23T11:10:51.219022+00:00,2025-03-23T11:10:51.218153+00:00
clean,fha_hecmsnapshot_Mar2012.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Mar2012.parquet,clean\archived\hecm\fha_hecmsnapshot_Mar2012.parquet,clean\archived\hecm,parquet,169468,0.1616,165.50 KB,2025-03-23T11:10:51.222028+00:00,2025-03-23T11:10:51.222028+00:00
clean,fha_hecmsnapshot_Mar2013.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Mar2013.parquet,clean\archived\hecm\fha_hecmsnapshot_Mar2013.parquet,clean\archived\hecm,parquet,209457,0.1998,204.55 KB,2025-03-23T11:10:51.226028+00:00,2025-03-23T11:10:51.226028+00:00
clean,fha_hecmsnapshot_Mar2014.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Mar2014.parquet,clean\archived\hecm\fha_hecmsnapshot_Mar2014.parquet,clean\archived\hecm,parquet,198201,0.189,193.56 KB,2025-03-23T11:10:51.231031+00:00,2025-03-23T11:10:51.230030+00:00
clean,fha_hecmsnapshot_Mar2015.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Mar2015.parquet,clean\archived\hecm\fha_hecmsnapshot_Mar2015.parquet,clean\archived\hecm,parquet,195976,0.1869,191.38 KB,2025-03-23T11:10:51.234029+00:00,2025-03-23T11:10:51.234029+00:00
clean,fha_hecmsnapshot_Mar2016.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Mar2016.parquet,clean\archived\hecm\fha_hecmsnapshot_Mar2016.parquet,clean\archived\hecm,parquet,193122,0.1842,188.60 KB,2025-03-23T11:10:51.237035+00:00,2025-03-23T11:10:51.237035+00:00
clean,fha_hecmsnapshot_Mar2017.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Mar2017.parquet,clean\archived\hecm\fha_hecmsnapshot_Mar2017.parquet,clean\archived\hecm,parquet,220402,0.2102,215.24 KB,2025-03-23T11:10:51.241262+00:00,2025-03-23T11:10:51.241262+00:00
clean,fha_hecmsnapshot_Mar2018.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Mar2018.parquet,clean\archived\hecm\fha_hecmsnapshot_Mar2018.parquet,clean\archived\hecm,parquet,182509,0.1741,178.23 KB,2025-03-23T11:10:51.245254+00:00,2025-03-23T11:10:51.244256+00:00
clean,fha_hecmsnapshot_Mar2019.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Mar2019.parquet,clean\archived\hecm\fha_hecmsnapshot_Mar2019.parquet,clean\archived\hecm,parquet,123693,0.118,120.79 KB,2025-03-23T11:10:51.248255+00:00,2025-03-23T11:10:51.248255+00:00
clean,fha_hecmsnapshot_Mar2020.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Mar2020.parquet,clean\archived\hecm\fha_hecmsnapshot_Mar2020.parquet,clean\archived\hecm,parquet,133446,0.1273,130.32 KB,2025-03-23T11:10:51.251765+00:00,2025-03-23T11:10:51.250764+00:00
clean,fha_hecmsnapshot_Mar2021.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Mar2021.parquet,clean\archived\hecm\fha_hecmsnapshot_Mar2021.parquet,clean\archived\hecm,parquet,169483,0.1616,165.51 KB,2025-03-23T11:10:51.254765+00:00,2025-03-23T11:10:51.254765+00:00
clean,fha_hecmsnapshot_Mar2022.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Mar2022.parquet,clean\archived\hecm\fha_hecmsnapshot_Mar2022.parquet,clean\archived\hecm,parquet,235147,0.2243,229.64 KB,2025-03-23T11:10:51.260031+00:00,2025-03-23T11:10:51.259028+00:00
clean,fha_hecmsnapshot_Mar2023.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Mar2023.parquet,clean\archived\hecm\fha_hecmsnapshot_Mar2023.parquet,clean\archived\hecm,parquet,157186,0.1499,153.50 KB,2025-03-23T11:10:51.263027+00:00,2025-03-23T11:10:51.263027+00:00
clean,fha_hecmsnapshot_Mar2024.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Mar2024.parquet,clean\archived\hecm\fha_hecmsnapshot_Mar2024.parquet,clean\archived\hecm,parquet,104204,0.0994,101.76 KB,2025-03-23T11:10:51.267030+00:00,2025-03-23T11:10:51.266029+00:00
clean,fha_hecmsnapshot_May2012.parquet,data\clean\archived\hecm\fha_hecmsnapshot_May2012.parquet,clean\archived\hecm\fha_hecmsnapshot_May2012.parquet,clean\archived\hecm,parquet,168901,0.1611,164.94 KB,2025-03-23T11:10:51.270026+00:00,2025-03-23T11:10:51.270026+00:00
clean,fha_hecmsnapshot_May2013.parquet,data\clean\archived\hecm\fha_hecmsnapshot_May2013.parquet,clean\archived\hecm\fha_hecmsnapshot_May2013.parquet,clean\archived\hecm,parquet,213318,0.2034,208.32 KB,2025-03-23T11:10:51.275025+00:00,2025-03-23T11:10:51.274025+00:00
clean,fha_hecmsnapshot_May2014.parquet,data\clean\archived\hecm\fha_hecmsnapshot_May2014.parquet,clean\archived\hecm\fha_hecmsnapshot_May2014.parquet,clean\archived\hecm,parquet,191386,0.1825,186.90 KB,2025-03-23T11:10:51.278025+00:00,2025-03-23T11:10:51.278025+00:00
clean,fha_hecmsnapshot_May2015.parquet,data\clean\archived\hecm\fha_hecmsnapshot_May2015.parquet,clean\archived\hecm\fha_hecmsnapshot_May2015.parquet,clean\archived\hecm,parquet,183405,0.1749,179.11 KB,2025-03-23T11:10:51.282229+00:00,2025-03-23T11:10:51.281223+00:00
clean,fha_hecmsnapshot_May2016.parquet,data\clean\archived\hecm\fha_hecmsnapshot_May2016.parquet,clean\archived\hecm\fha_hecmsnapshot_May2016.parquet,clean\archived\hecm,parquet,163370,0.1558,159.54 KB,2025-03-23T11:10:51.285228+00:00,2025-03-23T11:10:51.285228+00:00
clean,fha_hecmsnapshot_May2017.parquet,data\clean\archived\hecm\fha_hecmsnapshot_May2017.parquet,clean\archived\hecm\fha_hecmsnapshot_May2017.parquet,clean\archived\hecm,parquet,203807,0.1944,199.03 KB,2025-03-23T11:10:51.289227+00:00,2025-03-23T11:10:51.289227+00:00
clean,fha_hecmsnapshot_May2018.parquet,data\clean\archived\hecm\fha_hecmsnapshot_May2018.parquet,clean\archived\hecm\fha_hecmsnapshot_May2018.parquet,clean\archived\hecm,parquet,148140,0.1413,144.67 KB,2025-03-23T11:10:51.293226+00:00,2025-03-23T11:10:51.292228+00:00
clean,fha_hecmsnapshot_May2019.parquet,data\clean\archived\hecm\fha_hecmsnapshot_May2019.parquet,clean\archived\hecm\fha_hecmsnapshot_May2019.parquet,clean\archived\hecm,parquet,127169,0.1213,124.19 KB,2025-03-23T11:10:51.296232+00:00,2025-03-23T11:10:51.295228+00:00
clean,fha_hecmsnapshot_May2020.parquet,data\clean\archived\hecm\fha_hecmsnapshot_May2020.parquet,clean\archived\hecm\fha_hecmsnapshot_May2020.parquet,clean\archived\hecm,parquet,201450,0.1921,196.73 KB,2025-03-23T11:10:51.299593+00:00,2025-03-23T11:10:51.299593+00:00
clean,fha_hecmsnapshot_May2021.parquet,data\clean\archived\hecm\fha_hecmsnapshot_May2021.parquet,clean\archived\hecm\fha_hecmsnapshot_May2021.parquet,clean\archived\hecm,parquet,170896,0.163,166.89 KB,2025-03-23T11:10:51.303591+00:00,2025-03-23T11:10:51.302590+00:00
clean,fha_hecmsnapshot_May2022.parquet,data\clean\archived\hecm\fha_hecmsnapshot_May2022.parquet,clean\archived\hecm\fha_hecmsnapshot_May2022.parquet,clean\archived\hecm,parquet,216644,0.2066,211.57 KB,2025-03-23T11:10:51.307594+00:00,2025-03-23T11:10:51.307594+00:00
clean,fha_hecmsnapshot_May2023.parquet,data\clean\archived\hecm\fha_hecmsnapshot_May2023.parquet,clean\archived\hecm\fha_hecmsnapshot_May2023.parquet,clean\archived\hecm,parquet,104513,0.0997,102.06 KB,2025-03-23T11:10:51.310589+00:00,2025-03-23T11:10:51.309589+00:00
clean,fha_hecmsnapshot_May2024.parquet,data\clean\archived\hecm\fha_hecmsnapshot_May2024.parquet,clean\archived\hecm\fha_hecmsnapshot_May2024.parquet,clean\archived\hecm,parquet,117852,0.1124,115.09 KB,2025-03-23T11:10:51.313597+00:00,2025-03-23T11:10:51.313597+00:00
clean,fha_hecmsnapshot_Nov2012.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Nov2012.parquet,clean\archived\hecm\fha_hecmsnapshot_Nov2012.parquet,clean\archived\hecm,parquet,168216,0.1604,164.27 KB,2025-03-23T11:10:51.316596+00:00,2025-03-23T11:10:51.316596+00:00
clean,fha_hecmsnapshot_Nov2013.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Nov2013.parquet,clean\archived\hecm\fha_hecmsnapshot_Nov2013.parquet,clean\archived\hecm,parquet,198442,0.1892,193.79 KB,2025-03-23T11:10:51.321122+00:00,2025-03-23T11:10:51.320124+00:00
clean,fha_hecmsnapshot_Nov2014.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Nov2014.parquet,clean\archived\hecm\fha_hecmsnapshot_Nov2014.parquet,clean\archived\hecm,parquet,191562,0.1827,187.07 KB,2025-03-23T11:10:51.325123+00:00,2025-03-23T11:10:51.324124+00:00
clean,fha_hecmsnapshot_Nov2015.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Nov2015.parquet,clean\archived\hecm\fha_hecmsnapshot_Nov2015.parquet,clean\archived\hecm,parquet,175838,0.1677,171.72 KB,2025-03-23T11:10:51.330126+00:00,2025-03-23T11:10:51.329127+00:00
clean,fha_hecmsnapshot_Nov2016.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Nov2016.parquet,clean\archived\hecm\fha_hecmsnapshot_Nov2016.parquet,clean\archived\hecm,parquet,170011,0.1621,166.03 KB,2025-03-23T11:10:51.333120+00:00,2025-03-23T11:10:51.333120+00:00
clean,fha_hecmsnapshot_Nov2017.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Nov2017.parquet,clean\archived\hecm\fha_hecmsnapshot_Nov2017.parquet,clean\archived\hecm,parquet,188989,0.1802,184.56 KB,2025-03-23T11:10:51.337126+00:00,2025-03-23T11:10:51.337126+00:00
clean,fha_hecmsnapshot_Nov2018.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Nov2018.parquet,clean\archived\hecm\fha_hecmsnapshot_Nov2018.parquet,clean\archived\hecm,parquet,123080,0.1174,120.20 KB,2025-03-23T11:10:51.341349+00:00,2025-03-23T11:10:51.340348+00:00
clean,fha_hecmsnapshot_Nov2019.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Nov2019.parquet,clean\archived\hecm\fha_hecmsnapshot_Nov2019.parquet,clean\archived\hecm,parquet,130982,0.1249,127.91 KB,2025-03-23T11:10:51.343352+00:00,2025-03-23T11:10:51.343352+00:00
clean,fha_hecmsnapshot_Nov2020.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Nov2020.parquet,clean\archived\hecm\fha_hecmsnapshot_Nov2020.parquet,clean\archived\hecm,parquet,144618,0.1379,141.23 KB,2025-03-23T11:10:51.347354+00:00,2025-03-23T11:10:51.346354+00:00
clean,fha_hecmsnapshot_Nov2021.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Nov2021.parquet,clean\archived\hecm\fha_hecmsnapshot_Nov2021.parquet,clean\archived\hecm,parquet,186143,0.1775,181.78 KB,2025-03-23T11:10:51.349866+00:00,2025-03-23T11:10:51.349866+00:00
clean,fha_hecmsnapshot_Nov2022.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Nov2022.parquet,clean\archived\hecm\fha_hecmsnapshot_Nov2022.parquet,clean\archived\hecm,parquet,145457,0.1387,142.05 KB,2025-03-23T11:10:51.353877+00:00,2025-03-23T11:10:51.352877+00:00
clean,fha_hecmsnapshot_Nov2023.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Nov2023.parquet,clean\archived\hecm\fha_hecmsnapshot_Nov2023.parquet,clean\archived\hecm,parquet,111142,0.106,108.54 KB,2025-03-23T11:10:51.356877+00:00,2025-03-23T11:10:51.356877+00:00
clean,fha_hecmsnapshot_Oct2012.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Oct2012.parquet,clean\archived\hecm\fha_hecmsnapshot_Oct2012.parquet,clean\archived\hecm,parquet,148783,0.1419,145.30 KB,2025-03-23T11:10:51.359874+00:00,2025-03-23T11:10:51.359874+00:00
clean,fha_hecmsnapshot_Oct2013.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Oct2013.parquet,clean\archived\hecm\fha_hecmsnapshot_Oct2013.parquet,clean\archived\hecm,parquet,181158,0.1728,176.91 KB,2025-03-23T11:10:51.363874+00:00,2025-03-23T11:10:51.363874+00:00
clean,fha_hecmsnapshot_Oct2014.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Oct2014.parquet,clean\archived\hecm\fha_hecmsnapshot_Oct2014.parquet,clean\archived\hecm,parquet,205872,0.1963,201.05 KB,2025-03-23T11:10:51.367881+00:00,2025-03-23T11:10:51.367881+00:00
clean,fha_hecmsnapshot_Oct2015.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Oct2015.parquet,clean\archived\hecm\fha_hecmsnapshot_Oct2015.parquet,clean\archived\hecm,parquet,188725,0.18,184.30 KB,2025-03-23T11:10:51.371879+00:00,2025-03-23T11:10:51.370877+00:00
clean,fha_hecmsnapshot_Oct2016.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Oct2016.parquet,clean\archived\hecm\fha_hecmsnapshot_Oct2016.parquet,clean\archived\hecm,parquet,171340,0.1634,167.32 KB,2025-03-23T11:10:51.374873+00:00,2025-03-23T11:10:51.374873+00:00
clean,fha_hecmsnapshot_Oct2017.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Oct2017.parquet,clean\archived\hecm\fha_hecmsnapshot_Oct2017.parquet,clean\archived\hecm,parquet,182200,0.1738,177.93 KB,2025-03-23T11:10:51.378872+00:00,2025-03-23T11:10:51.378872+00:00
clean,fha_hecmsnapshot_Oct2018.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Oct2018.parquet,clean\archived\hecm\fha_hecmsnapshot_Oct2018.parquet,clean\archived\hecm,parquet,141412,0.1349,138.10 KB,2025-03-23T11:10:51.382873+00:00,2025-03-23T11:10:51.381874+00:00
clean,fha_hecmsnapshot_Oct2019.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Oct2019.parquet,clean\archived\hecm\fha_hecmsnapshot_Oct2019.parquet,clean\archived\hecm,parquet,145768,0.139,142.35 KB,2025-03-23T11:10:51.385879+00:00,2025-03-23T11:10:51.385879+00:00
clean,fha_hecmsnapshot_Oct2020.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Oct2020.parquet,clean\archived\hecm\fha_hecmsnapshot_Oct2020.parquet,clean\archived\hecm,parquet,153788,0.1467,150.18 KB,2025-03-23T11:10:51.389876+00:00,2025-03-23T11:10:51.389876+00:00
clean,fha_hecmsnapshot_Oct2021.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Oct2021.parquet,clean\archived\hecm\fha_hecmsnapshot_Oct2021.parquet,clean\archived\hecm,parquet,187622,0.1789,183.22 KB,2025-03-23T11:10:51.393873+00:00,2025-03-23T11:10:51.393873+00:00
clean,fha_hecmsnapshot_Oct2022.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Oct2022.parquet,clean\archived\hecm\fha_hecmsnapshot_Oct2022.parquet,clean\archived\hecm,parquet,151830,0.1448,148.27 KB,2025-03-23T11:10:51.397876+00:00,2025-03-23T11:10:51.397876+00:00
clean,fha_hecmsnapshot_Oct2023.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Oct2023.parquet,clean\archived\hecm\fha_hecmsnapshot_Oct2023.parquet,clean\archived\hecm,parquet,125449,0.1196,122.51 KB,2025-03-23T11:10:51.400876+00:00,2025-03-23T11:10:51.400876+00:00
clean,fha_hecmsnapshot_Oct2024.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Oct2024.parquet,clean\archived\hecm\fha_hecmsnapshot_Oct2024.parquet,clean\archived\hecm,parquet,115456,0.1101,112.75 KB,2025-03-23T11:10:51.404881+00:00,2025-03-23T11:10:51.404881+00:00
clean,fha_hecmsnapshot_Sep2012.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Sep2012.parquet,clean\archived\hecm\fha_hecmsnapshot_Sep2012.parquet,clean\archived\hecm,parquet,146565,0.1398,143.13 KB,2025-03-23T11:10:51.411885+00:00,2025-03-23T11:10:51.409890+00:00
clean,fha_hecmsnapshot_Sep2013.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Sep2013.parquet,clean\archived\hecm\fha_hecmsnapshot_Sep2013.parquet,clean\archived\hecm,parquet,189698,0.1809,185.25 KB,2025-03-23T11:10:51.416875+00:00,2025-03-23T11:10:51.415874+00:00
clean,fha_hecmsnapshot_Sep2014.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Sep2014.parquet,clean\archived\hecm\fha_hecmsnapshot_Sep2014.parquet,clean\archived\hecm,parquet,169780,0.1619,165.80 KB,2025-03-23T11:10:51.418873+00:00,2025-03-23T11:10:51.418873+00:00
clean,fha_hecmsnapshot_Sep2015.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Sep2015.parquet,clean\archived\hecm\fha_hecmsnapshot_Sep2015.parquet,clean\archived\hecm,parquet,199671,0.1904,194.99 KB,2025-03-23T11:10:51.422874+00:00,2025-03-23T11:10:51.422874+00:00
clean,fha_hecmsnapshot_Sep2016.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Sep2016.parquet,clean\archived\hecm\fha_hecmsnapshot_Sep2016.parquet,clean\archived\hecm,parquet,163938,0.1563,160.10 KB,2025-03-23T11:10:51.428880+00:00,2025-03-23T11:10:51.426886+00:00
clean,fha_hecmsnapshot_Sep2017.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Sep2017.parquet,clean\archived\hecm\fha_hecmsnapshot_Sep2017.parquet,clean\archived\hecm,parquet,190669,0.1818,186.20 KB,2025-03-23T11:10:51.433874+00:00,2025-03-23T11:10:51.433874+00:00
clean,fha_hecmsnapshot_Sep2018.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Sep2018.parquet,clean\archived\hecm\fha_hecmsnapshot_Sep2018.parquet,clean\archived\hecm,parquet,134605,0.1284,131.45 KB,2025-03-23T11:10:51.436881+00:00,2025-03-23T11:10:51.436881+00:00
clean,fha_hecmsnapshot_Sep2019.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Sep2019.parquet,clean\archived\hecm\fha_hecmsnapshot_Sep2019.parquet,clean\archived\hecm,parquet,115594,0.1102,112.88 KB,2025-03-23T11:10:51.439882+00:00,2025-03-23T11:10:51.439882+00:00
clean,fha_hecmsnapshot_Sep2020.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Sep2020.parquet,clean\archived\hecm\fha_hecmsnapshot_Sep2020.parquet,clean\archived\hecm,parquet,159932,0.1525,156.18 KB,2025-03-23T11:10:51.444884+00:00,2025-03-23T11:10:51.443883+00:00
clean,fha_hecmsnapshot_Sep2021.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Sep2021.parquet,clean\archived\hecm\fha_hecmsnapshot_Sep2021.parquet,clean\archived\hecm,parquet,168054,0.1603,164.12 KB,2025-03-23T11:10:51.450433+00:00,2025-03-23T11:10:51.450433+00:00
clean,fha_hecmsnapshot_Sep2022.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Sep2022.parquet,clean\archived\hecm\fha_hecmsnapshot_Sep2022.parquet,clean\archived\hecm,parquet,142613,0.136,139.27 KB,2025-03-23T11:10:51.453437+00:00,2025-03-23T11:10:51.453437+00:00
clean,fha_hecmsnapshot_Sep2023.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Sep2023.parquet,clean\archived\hecm\fha_hecmsnapshot_Sep2023.parquet,clean\archived\hecm,parquet,122842,0.1172,119.96 KB,2025-03-23T11:10:51.456434+00:00,2025-03-23T11:10:51.456434+00:00
clean,fha_hecmsnapshot_Sep2024.parquet,data\clean\archived\hecm\fha_hecmsnapshot_Sep2024.parquet,clean\archived\hecm\fha_hecmsnapshot_Sep2024.parquet,clean\archived\hecm,parquet,107470,0.1025,104.95 KB,2025-03-23T11:10:51.459438+00:00,2025-03-23T11:10:51.459438+00:00
clean,fha_snapshot_20100401.parquet,data\clean\archived\single_family\fha_snapshot_20100401.parquet,clean\archived\single_family\fha_snapshot_20100401.parquet,clean\archived\single_family,parquet,2279072,2.1735,2.17 MB,2025-06-02T14:27:03.906598+00:00,2025-06-02T14:27:03.744686+00:00
clean,fha_snapshot_20100601.parquet,data\clean\archived\single_family\fha_snapshot_20100601.parquet,clean\archived\single_family\fha_snapshot_20100601.parquet,clean\archived\single_family,parquet,2675554,2.5516,2.55 MB,2025-06-02T14:27:16.960965+00:00,2025-06-02T14:27:16.738586+00:00
clean,fha_snapshot_20100801.parquet,data\clean\archived\single_family\fha_snapshot_20100801.parquet,clean\archived\single_family\fha_snapshot_20100801.parquet,clean\archived\single_family,parquet,2559730,2.4411,2.44 MB,2025-06-02T14:27:29.939753+00:00,2025-06-02T14:27:29.740239+00:00
clean,fha_snapshot_20100901.parquet,data\clean\archived\single_family\fha_snapshot_20100901.parquet,clean\archived\single_family\fha_snapshot_20100901.parquet,clean\archived\single_family,parquet,2378794,2.2686,2.27 MB,2025-06-02T14:27:41.744851+00:00,2025-06-02T14:27:41.528929+00:00
clean,fha_snapshot_20101001.parquet,data\clean\archived\single_family\fha_snapshot_20101001.parquet,clean\archived\single_family\fha_snapshot_20101001.parquet,clean\archived\single_family,parquet,2373406,2.2635,2.26 MB,2025-06-02T14:27:53.976720+00:00,2025-06-02T14:27:53.778028+00:00
clean,fha_snapshot_20101101.parquet,data\clean\archived\single_family\fha_snapshot_20101101.parquet,clean\archived\single_family\fha_snapshot_20101101.parquet,clean\archived\single_family,parquet,2474584,2.3599,2.36 MB,2025-06-02T14:28:03.513625+00:00,2025-06-02T14:28:03.260980+00:00
clean,fha_snapshot_20101201.parquet,data\clean\archived\single_family\fha_snapshot_20101201.parquet,clean\archived\single_family\fha_snapshot_20101201.parquet,clean\archived\single_family,parquet,2504847,2.3888,2.39 MB,2025-06-02T14:28:16.444861+00:00,2025-06-02T14:28:16.324646+00:00
clean,fha_snapshot_20110101.parquet,data\clean\archived\single_family\fha_snapshot_20110101.parquet,clean\archived\single_family\fha_snapshot_20110101.parquet,clean\archived\single_family,parquet,2283176,2.1774,2.18 MB,2025-06-02T14:28:24.386941+00:00,2025-06-02T14:28:24.247335+00:00
clean,fha_snapshot_20110301.parquet,data\clean\archived\single_family\fha_snapshot_20110301.parquet,clean\archived\single_family\fha_snapshot_20110301.parquet,clean\archived\single_family,parquet,1834020,1.7491,1.75 MB,2025-06-02T14:28:30.752736+00:00,2025-06-02T14:28:30.645401+00:00
clean,fha_snapshot_20110401.parquet,data\clean\archived\single_family\fha_snapshot_20110401.parquet,clean\archived\single_family\fha_snapshot_20110401.parquet,clean\archived\single_family,parquet,1702619,1.6237,1.62 MB,2025-06-02T14:28:36.760878+00:00,2025-06-02T14:28:36.661777+00:00
clean,fha_snapshot_20110501.parquet,data\clean\archived\single_family\fha_snapshot_20110501.parquet,clean\archived\single_family\fha_snapshot_20110501.parquet,clean\archived\single_family,parquet,1721132,1.6414,1.64 MB,2025-06-02T14:28:43.210185+00:00,2025-06-02T14:28:43.094699+00:00
clean,fha_snapshot_20110601.parquet,data\clean\archived\single_family\fha_snapshot_20110601.parquet,clean\archived\single_family\fha_snapshot_20110601.parquet,clean\archived\single_family,parquet,1773934,1.6918,1.69 MB,2025-06-02T14:28:50.278557+00:00,2025-06-02T14:28:50.174831+00:00
clean,fha_snapshot_20110701.parquet,data\clean\archived\single_family\fha_snapshot_20110701.parquet,clean\archived\single_family\fha_snapshot_20110701.parquet,clean\archived\single_family,parquet,1650044,1.5736,1.57 MB,2025-06-02T14:28:56.445284+00:00,2025-06-02T14:28:56.347909+00:00
clean,fha_snapshot_20110801.parquet,data\clean\archived\single_family\fha_snapshot_20110801.parquet,clean\archived\single_family\fha_snapshot_20110801.parquet,clean\archived\single_family,parquet,1762173,1.6805,1.68 MB,2025-06-02T14:29:02.916564+00:00,2025-06-02T14:29:02.811346+00:00
